figure,series,pixel_x,pixel_y,voltage_V,current_mA
fig13_generalized_model,red_exp,675,63,1.1241610738255035,0.2013913043478261
fig13_generalized_model,red_exp,676,63,1.1288590604026845,0.2013913043478261
fig13_generalized_model,red_exp,679,63,1.142953020134228,0.2013913043478261
fig13_generalized_model,red_exp,702,63,1.2510067114093957,0.2013913043478261
fig13_generalized_model,red_exp,711,63,1.2932885906040266,0.2013913043478261
fig13_generalized_model,red_exp,712,63,1.297986577181208,0.2013913043478261
fig13_generalized_model,red_exp,670,64,1.1006711409395975,0.19982608695652174
fig13_generalized_model,red_exp,673,64,1.114765100671141,0.19982608695652174
fig13_generalized_model,red_exp,674,64,1.119463087248322,0.19982608695652174
fig13_generalized_model,red_exp,675,64,1.1241610738255035,0.19982608695652174
fig13_generalized_model,red_exp,677,64,1.133557046979866,0.19982608695652174
fig13_generalized_model,red_exp,701,64,1.2463087248322147,0.19982608695652174
fig13_generalized_model,red_exp,709,64,1.2838926174496645,0.19982608695652174
fig13_generalized_model,red_exp,710,64,1.2885906040268456,0.19982608695652174
fig13_generalized_model,red_exp,669,65,1.095973154362416,0.19826086956521738
fig13_generalized_model,red_exp,673,65,1.114765100671141,0.19826086956521738
fig13_generalized_model,red_exp,675,65,1.1241610738255035,0.19826086956521738
fig13_generalized_model,red_exp,676,65,1.1288590604026845,0.19826086956521738
fig13_generalized_model,red_exp,699,65,1.2369127516778526,0.19826086956521738
fig13_generalized_model,red_exp,700,65,1.2416107382550337,0.19826086956521738
fig13_generalized_model,red_exp,708,65,1.2791946308724835,0.19826086956521738
fig13_generalized_model,red_exp,669,66,1.095973154362416,0.19669565217391305
fig13_generalized_model,red_exp,674,66,1.119463087248322,0.19669565217391305
fig13_generalized_model,red_exp,698,66,1.2322147651006712,0.19669565217391305
fig13_generalized_model,red_exp,707,66,1.274496644295302,0.19669565217391305
fig13_generalized_model,red_exp,669,67,1.095973154362416,0.1951304347826087
fig13_generalized_model,red_exp,670,67,1.1006711409395975,0.1951304347826087
fig13_generalized_model,red_exp,671,67,1.1053691275167785,0.1951304347826087
fig13_generalized_model,red_exp,672,67,1.11006711409396,0.1951304347826087
fig13_generalized_model,red_exp,673,67,1.114765100671141,0.1951304347826087
fig13_generalized_model,red_exp,689,67,1.1899328859060403,0.1951304347826087
fig13_generalized_model,red_exp,697,67,1.2275167785234897,0.1951304347826087
fig13_generalized_model,red_exp,706,67,1.2697986577181206,0.1951304347826087
fig13_generalized_model,red_exp,668,68,1.091275167785235,0.19356521739130433
fig13_generalized_model,red_exp,670,68,1.1006711409395975,0.19356521739130433
fig13_generalized_model,red_exp,688,68,1.1852348993288588,0.19356521739130433
fig13_generalized_model,red_exp,696,68,1.2228187919463087,0.19356521739130433
fig13_generalized_model,red_exp,706,68,1.2697986577181206,0.19356521739130433
fig13_generalized_model,red_exp,666,69,1.0818791946308726,0.192
fig13_generalized_model,red_exp,667,69,1.0865771812080536,0.192
fig13_generalized_model,red_exp,669,69,1.095973154362416,0.192
fig13_generalized_model,red_exp,687,69,1.1805369127516778,0.192
fig13_generalized_model,red_exp,695,69,1.2181208053691277,0.192
fig13_generalized_model,red_exp,704,69,1.2604026845637586,0.192
fig13_generalized_model,red_exp,705,69,1.2651006711409396,0.192
fig13_generalized_model,red_exp,664,70,1.07248322147651,0.19043478260869565
fig13_generalized_model,red_exp,665,70,1.077181208053691,0.19043478260869565
fig13_generalized_model,red_exp,667,70,1.0865771812080536,0.19043478260869565
fig13_generalized_model,red_exp,668,70,1.091275167785235,0.19043478260869565
fig13_generalized_model,red_exp,686,70,1.1758389261744968,0.19043478260869565
fig13_generalized_model,red_exp,694,70,1.2134228187919462,0.19043478260869565
fig13_generalized_model,red_exp,703,70,1.2557046979865771,0.19043478260869565
fig13_generalized_model,red_exp,660,71,1.0536912751677852,0.1888695652173913
fig13_generalized_model,red_exp,661,71,1.0583892617449666,0.1888695652173913
fig13_generalized_model,red_exp,662,71,1.0630872483221476,0.1888695652173913
fig13_generalized_model,red_exp,663,71,1.067785234899329,0.1888695652173913
fig13_generalized_model,red_exp,665,71,1.077181208053691,0.1888695652173913
fig13_generalized_model,red_exp,666,71,1.0818791946308726,0.1888695652173913
fig13_generalized_model,red_exp,685,71,1.1711409395973154,0.1888695652173913
fig13_generalized_model,red_exp,693,71,1.2087248322147652,0.1888695652173913
fig13_generalized_model,red_exp,702,71,1.2510067114093957,0.1888695652173913
fig13_generalized_model,red_exp,659,72,1.0489932885906041,0.18730434782608696
fig13_generalized_model,red_exp,661,72,1.0583892617449666,0.18730434782608696
fig13_generalized_model,red_exp,663,72,1.067785234899329,0.18730434782608696
fig13_generalized_model,red_exp,664,72,1.07248322147651,0.18730434782608696
fig13_generalized_model,red_exp,684,72,1.1664429530201343,0.18730434782608696
fig13_generalized_model,red_exp,701,72,1.2463087248322147,0.18730434782608696
fig13_generalized_model,red_exp,658,73,1.0442953020134227,0.1857391304347826
fig13_generalized_model,red_exp,662,73,1.0630872483221476,0.1857391304347826
fig13_generalized_model,red_exp,683,73,1.1617449664429529,0.1857391304347826
fig13_generalized_model,red_exp,701,73,1.2463087248322147,0.1857391304347826
fig13_generalized_model,red_exp,655,74,1.0302013422818792,0.18417391304347824
fig13_generalized_model,red_exp,656,74,1.0348993288590602,0.18417391304347824
fig13_generalized_model,red_exp,657,74,1.0395973154362417,0.18417391304347824
fig13_generalized_model,red_exp,658,74,1.0442953020134227,0.18417391304347824
fig13_generalized_model,red_exp,701,74,1.2463087248322147,0.18417391304347824
fig13_generalized_model,red_exp,653,75,1.0208053691275167,0.1826086956521739
fig13_generalized_model,red_exp,654,75,1.0255033557046982,0.1826086956521739
fig13_generalized_model,red_exp,656,75,1.0348993288590602,0.1826086956521739
fig13_generalized_model,red_exp,658,75,1.0442953020134227,0.1826086956521739
fig13_generalized_model,red_exp,682,75,1.1570469798657719,0.1826086956521739
fig13_generalized_model,red_exp,701,75,1.2463087248322147,0.1826086956521739
fig13_generalized_model,red_exp,651,76,1.0114093959731543,0.18104347826086958
fig13_generalized_model,red_exp,652,76,1.0161073825503357,0.18104347826086958
fig13_generalized_model,red_exp,657,76,1.0395973154362417,0.18104347826086958
fig13_generalized_model,red_exp,701,76,1.2463087248322147,0.18104347826086958
fig13_generalized_model,red_exp,650,77,1.0067114093959733,0.17947826086956523
fig13_generalized_model,red_exp,701,77,1.2463087248322147,0.17947826086956523
fig13_generalized_model,red_exp,648,78,0.9973154362416108,0.17791304347826087
fig13_generalized_model,red_exp,649,78,1.0020134228187918,0.17791304347826087
fig13_generalized_model,red_exp,701,78,1.2463087248322147,0.17791304347826087
fig13_generalized_model,red_exp,647,79,0.9926174496644298,0.1763478260869565
fig13_generalized_model,red_exp,677,79,1.133557046979866,0.1763478260869565
fig13_generalized_model,red_exp,678,79,1.138255033557047,0.1763478260869565
fig13_generalized_model,red_exp,686,79,1.1758389261744968,0.1763478260869565
fig13_generalized_model,red_exp,701,79,1.2463087248322147,0.1763478260869565
fig13_generalized_model,red_exp,645,80,0.9832214765100673,0.17478260869565218
fig13_generalized_model,red_exp,646,80,0.9879194630872483,0.17478260869565218
fig13_generalized_model,red_exp,676,80,1.1288590604026845,0.17478260869565218
fig13_generalized_model,red_exp,686,80,1.1758389261744968,0.17478260869565218
fig13_generalized_model,red_exp,701,80,1.2463087248322147,0.17478260869565218
fig13_generalized_model,red_exp,644,81,0.9785234899328858,0.17321739130434782
fig13_generalized_model,red_exp,675,81,1.1241610738255035,0.17321739130434782
fig13_generalized_model,red_exp,686,81,1.1758389261744968,0.17321739130434782
fig13_generalized_model,red_exp,701,81,1.2463087248322147,0.17321739130434782
fig13_generalized_model,red_exp,642,82,0.9691275167785234,0.1716521739130435
fig13_generalized_model,red_exp,643,82,0.9738255033557048,0.1716521739130435
fig13_generalized_model,red_exp,674,82,1.119463087248322,0.1716521739130435
fig13_generalized_model,red_exp,685,82,1.1711409395973154,0.1716521739130435
fig13_generalized_model,red_exp,701,82,1.2463087248322147,0.1716521739130435
fig13_generalized_model,red_exp,640,83,0.9597315436241609,0.17008695652173914
fig13_generalized_model,red_exp,641,83,0.9644295302013424,0.17008695652173914
fig13_generalized_model,red_exp,673,83,1.114765100671141,0.17008695652173914
fig13_generalized_model,red_exp,685,83,1.1711409395973154,0.17008695652173914
fig13_generalized_model,red_exp,701,83,1.2463087248322147,0.17008695652173914
fig13_generalized_model,red_exp,639,84,0.9550335570469799,0.16852173913043478
fig13_generalized_model,red_exp,672,84,1.11006711409396,0.16852173913043478
fig13_generalized_model,red_exp,685,84,1.1711409395973154,0.16852173913043478
fig13_generalized_model,red_exp,701,84,1.2463087248322147,0.16852173913043478
fig13_generalized_model,red_exp,637,85,0.9456375838926174,0.16695652173913042
fig13_generalized_model,red_exp,638,85,0.9503355704697989,0.16695652173913042
fig13_generalized_model,red_exp,671,85,1.1053691275167785,0.16695652173913042
fig13_generalized_model,red_exp,684,85,1.1664429530201343,0.16695652173913042
fig13_generalized_model,red_exp,701,85,1.2463087248322147,0.16695652173913042
fig13_generalized_model,red_exp,635,86,0.936241610738255,0.1653913043478261
fig13_generalized_model,red_exp,636,86,0.9409395973154364,0.1653913043478261
fig13_generalized_model,red_exp,670,86,1.1006711409395975,0.1653913043478261
fig13_generalized_model,red_exp,684,86,1.1664429530201343,0.1653913043478261
fig13_generalized_model,red_exp,701,86,1.2463087248322147,0.1653913043478261
fig13_generalized_model,red_exp,633,87,0.9268456375838925,0.16382608695652173
fig13_generalized_model,red_exp,634,87,0.931543624161074,0.16382608695652173
fig13_generalized_model,red_exp,670,87,1.1006711409395975,0.16382608695652173
fig13_generalized_model,red_exp,684,87,1.1664429530201343,0.16382608695652173
fig13_generalized_model,red_exp,701,87,1.2463087248322147,0.16382608695652173
fig13_generalized_model,red_exp,632,88,0.9221476510067115,0.1622608695652174
fig13_generalized_model,red_exp,669,88,1.095973154362416,0.1622608695652174
fig13_generalized_model,red_exp,684,88,1.1664429530201343,0.1622608695652174
fig13_generalized_model,red_exp,701,88,1.2463087248322147,0.1622608695652174
fig13_generalized_model,red_exp,630,89,0.912751677852349,0.16069565217391305
fig13_generalized_model,red_exp,631,89,0.91744966442953,0.16069565217391305
fig13_generalized_model,red_exp,668,89,1.091275167785235,0.16069565217391305
fig13_generalized_model,red_exp,684,89,1.1664429530201343,0.16069565217391305
fig13_generalized_model,red_exp,701,89,1.2463087248322147,0.16069565217391305
fig13_generalized_model,red_exp,628,90,0.9033557046979865,0.1591304347826087
fig13_generalized_model,red_exp,629,90,0.908053691275168,0.1591304347826087
fig13_generalized_model,red_exp,666,90,1.0818791946308726,0.1591304347826087
fig13_generalized_model,red_exp,667,90,1.0865771812080536,0.1591304347826087
fig13_generalized_model,red_exp,684,90,1.1664429530201343,0.1591304347826087
fig13_generalized_model,red_exp,701,90,1.2463087248322147,0.1591304347826087
fig13_generalized_model,red_exp,627,91,0.8986577181208055,0.15756521739130436
fig13_generalized_model,red_exp,663,91,1.067785234899329,0.15756521739130436
fig13_generalized_model,red_exp,664,91,1.07248322147651,0.15756521739130436
fig13_generalized_model,red_exp,665,91,1.077181208053691,0.15756521739130436
fig13_generalized_model,red_exp,684,91,1.1664429530201343,0.15756521739130436
fig13_generalized_model,red_exp,701,91,1.2463087248322147,0.15756521739130436
fig13_generalized_model,red_exp,625,92,0.8892617449664431,0.156
fig13_generalized_model,red_exp,626,92,0.8939597315436241,0.156
fig13_generalized_model,red_exp,661,92,1.0583892617449666,0.156
fig13_generalized_model,red_exp,662,92,1.0630872483221476,0.156
fig13_generalized_model,red_exp,684,92,1.1664429530201343,0.156
fig13_generalized_model,red_exp,701,92,1.2463087248322147,0.156
fig13_generalized_model,red_exp,624,93,0.884563758389262,0.15443478260869567
fig13_generalized_model,red_exp,659,93,1.0489932885906041,0.15443478260869567
fig13_generalized_model,red_exp,660,93,1.0536912751677852,0.15443478260869567
fig13_generalized_model,red_exp,684,93,1.1664429530201343,0.15443478260869567
fig13_generalized_model,red_exp,701,93,1.2463087248322147,0.15443478260869567
fig13_generalized_model,red_exp,622,94,0.8751677852348991,0.1528695652173913
fig13_generalized_model,red_exp,623,94,0.8798657718120806,0.1528695652173913
fig13_generalized_model,red_exp,657,94,1.0395973154362417,0.1528695652173913
fig13_generalized_model,red_exp,658,94,1.0442953020134227,0.1528695652173913
fig13_generalized_model,red_exp,684,94,1.1664429530201343,0.1528695652173913
fig13_generalized_model,red_exp,701,94,1.2463087248322147,0.1528695652173913
fig13_generalized_model,red_exp,620,95,0.8657718120805371,0.15130434782608698
fig13_generalized_model,red_exp,621,95,0.8704697986577181,0.15130434782608698
fig13_generalized_model,red_exp,655,95,1.0302013422818792,0.15130434782608698
fig13_generalized_model,red_exp,656,95,1.0348993288590602,0.15130434782608698
fig13_generalized_model,red_exp,684,95,1.1664429530201343,0.15130434782608698
fig13_generalized_model,red_exp,701,95,1.2463087248322147,0.15130434782608698
fig13_generalized_model,red_exp,619,96,0.8610738255033556,0.1497391304347826
